,co2,date_time,label,swc,flux,ts,ta,day,month,treatment,drying_cycle,dar,rep,fdar,time_of_day,time,ftime
687,455.28,2/5/24 12:37,25,0.36333,0.84772,14.01639,16.151,5,2,NPK,2,1,5,1,pm,4,4
688,455.17,2/5/24 12:39,25,0.365,0.80779,14.1,16.31945,5,2,NPK,2,1,5,1,pm,4,4
689,451.44,2/5/24 12:54,23,0.3538,0.65418,15.48333,16.77236,5,2,Disturbance,2,1,5,1,pm,4,4
690,451.72,2/5/24 12:56,23,0.367,0.66312,15.82,17.12451,5,2,Disturbance,2,1,5,1,pm,4,4
691,452.08,2/5/24 12:57,23,0.367,0.70944,16.16333,16.75606,5,2,Disturbance,2,1,5,1,pm,4,4
692,452.9,2/5/24 13:06,22,0.43295,0.99291,16.36333,15.72113,5,2,Control,2,1,5,1,pm,4,4
693,453.6,2/5/24 13:07,22,0.435,0.87668,16.5,15.78201,5,2,Control,2,1,5,1,pm,4,4
694,454.19,2/5/24 13:08,22,0.435,0.8225,16.5,15.70392,5,2,Control,2,1,5,1,pm,4,4
695,454.23,2/5/24 13:11,21,0.36522,1.06974,15.95667,15.12187,5,2,NPK+Disturbance,2,1,5,1,pm,4,4
696,454.45,2/5/24 13:13,21,0.366,1.05817,15.73333,15.38889,5,2,NPK+Disturbance,2,1,5,1,pm,4,4
697,454.68,2/5/24 13:14,21,0.366,1.09255,15.68333,15.25642,5,2,NPK+Disturbance,2,1,5,1,pm,4,4
698,450.36,2/5/24 13:18,20,0.383,0.61112,15.4,15.60982,5,2,Disturbance,2,1,4,1,pm,4,4
699,451.72,2/5/24 13:19,20,0.384,0.75027,15.4,15.48035,5,2,Disturbance,2,1,4,1,pm,4,4
700,451.39,2/5/24 13:21,20,0.384,0.82915,14.965,14.96708,5,2,Disturbance,2,1,4,1,pm,4,4
701,452.6,2/5/24 13:23,19,0.24053,0.83614,14.83667,15.64842,5,2,NPK,2,1,4,1,pm,4,4
702,453.36,2/5/24 13:24,19,0.35312,0.73518,14.9,15.74673,5,2,NPK,2,1,4,1,pm,4,4
703,454.78,2/5/24 13:26,19,0.354,0.77962,14.9,15.82128,5,2,NPK,2,1,4,1,pm,4,4
704,454.57,2/5/24 13:29,18,0.351,1.13104,14.9,14.92938,5,2,NPK+Disturbance,2,1,4,1,pm,4,4
705,454.18,2/5/24 13:31,18,0.354,1.00871,15,15.01346,5,2,NPK+Disturbance,2,1,4,1,pm,4,4
706,456.54,2/5/24 13:32,18,0.35483,1.49715,15.16667,14.89314,5,2,NPK+Disturbance,2,1,4,1,pm,4,4
707,454.63,2/5/24 13:35,17,0.17033,0.95655,14.9,14.97666,5,2,NPK,2,1,4,1,pm,4,4
708,455.34,2/5/24 13:36,17,0.296,1.0709,14.9,15.32332,5,2,NPK,2,1,4,1,pm,4,4
709,455.24,2/5/24 13:38,17,0.30143,0.98672,14.9,15.20976,5,2,NPK,2,1,4,1,pm,4,4
710,451.76,2/5/24 13:40,16,0.18507,0.85625,14.95333,15.78243,5,2,Control,2,1,4,1,pm,4,4
711,451.77,2/5/24 13:41,16,0.34795,0.68692,15,15.98754,5,2,Control,2,1,4,1,pm,4,4
712,451.69,2/5/24 13:43,16,0.35037,0.70866,15.27333,16.04174,5,2,Control,2,1,4,1,pm,4,4
713,449.85,2/5/24 13:46,15,0.3336,0.57947,15.25333,15.84205,5,2,Control,2,1,3,1,pm,4,4
714,450.14,2/5/24 13:47,15,0.34005,0.52857,15.4,15.98648,5,2,Control,2,1,3,1,pm,4,4
715,450.2,2/5/24 13:48,15,0.34212,0.49856,15.4,15.79252,5,2,Control,2,1,3,1,pm,4,4
716,449.81,2/5/24 13:50,12,0.388,0.4985,15.4,15.59582,5,2,Disturbance,2,1,3,1,pm,4,4
717,449.88,2/5/24 13:52,12,0.388,0.43553,15.4,15.14529,5,2,Disturbance,2,1,3,1,pm,4,4
718,449.57,2/5/24 13:53,12,0.388,0.43345,15.4,15.0853,5,2,Disturbance,2,1,3,1,pm,4,4
719,451.26,2/5/24 14:10,11,0.35993,0.69516,16.07667,15.44184,5,2,NPK,2,1,3,1,pm,4,4
720,451.73,2/5/24 14:11,11,0.36503,0.62854,15.79667,15.50288,5,2,NPK,2,1,3,1,pm,4,4
721,451.05,2/5/24 14:13,11,0.36648,0.58009,15.7,15.3271,5,2,NPK,2,1,3,1,pm,4,4
722,451.55,2/5/24 14:16,10,0.254,0.61703,15.5,15.8157,5,2,NPK,2,1,2,1,pm,4,4
723,452.02,2/5/24 14:17,10,0.30692,0.56229,15.5,15.99839,5,2,NPK,2,1,2,1,pm,4,4
724,451.78,2/5/24 14:19,10,0.309,0.59338,15.5,15.92581,5,2,NPK,2,1,2,1,pm,4,4
725,452.42,2/5/24 14:27,9,0.10437,0.74466,15.74833,14.55544,5,2,NPK,2,1,2,1,pm,4,4
726,454.09,2/5/24 14:28,9,0.20947,0.78438,15.7,14.79126,5,2,NPK,2,1,2,1,pm,4,4
727,452.86,2/5/24 14:30,9,0.2157,0.8512,15.63,14.55322,5,2,NPK,2,1,2,1,pm,4,4
728,449.13,2/5/24 14:32,8,0.21505,0.38103,15.445,14.18984,5,2,Disturbance,2,1,2,1,pm,4,4
729,449.89,2/5/24 14:33,8,0.391,0.36594,15.20333,14.38747,5,2,Disturbance,2,1,2,1,pm,4,4
730,449.58,2/5/24 14:35,8,0.391,0.43466,15,14.33003,5,2,Disturbance,2,1,2,1,pm,4,4
731,452.58,2/5/24 14:38,7,0.3402,0.60911,14.6,14.79789,5,2,Control,2,1,2,1,pm,4,4
732,453.37,2/5/24 14:40,7,0.38,0.57525,14.6,14.85343,5,2,Control,2,1,2,1,pm,4,4
733,452.28,2/5/24 14:41,7,0.38075,0.64863,14.6,14.75376,5,2,Control,2,1,2,1,pm,4,4
734,451.72,2/5/24 14:44,6,0.3584,0.81863,14.41333,14.11134,5,2,NPK+Disturbance,2,1,2,1,pm,4,4
735,451.86,2/5/24 14:46,6,0.385,0.59229,14.52667,13.93781,5,2,NPK+Disturbance,2,1,2,1,pm,4,4
736,451.74,2/5/24 14:47,6,0.385,0.59346,14.4,13.87045,5,2,NPK+Disturbance,2,1,2,1,pm,4,4
737,452.4,2/5/24 14:50,5,0.2691,0.73172,14.32333,13.87793,5,2,NPK+Disturbance,2,1,1,1,pm,4,4
738,455.73,2/5/24 14:51,5,0.35343,2.13391,14.07833,13.75857,5,2,NPK+Disturbance,2,1,1,1,pm,4,4
739,457.3,2/5/24 14:53,5,0.35563,0.7691,14,13.81411,5,2,NPK+Disturbance,2,1,1,1,pm,4,4
740,450.95,2/5/24 15:01,4,0.28167,0.43976,13.78333,14.60189,5,2,Control,2,1,1,1,pm,4,4
741,450.7,2/5/24 15:02,4,0.3415,0.45698,13.8,14.32094,5,2,Control,2,1,1,1,pm,4,4
742,450.98,2/5/24 15:04,4,0.34368,0.50021,13.8,14.43262,5,2,Control,2,1,1,1,pm,4,4
743,457.14,2/6/24 12:09,21,0.3948,0.96188,19.58,16.23137,6,2,NPK+Disturbance,2,2,5,2,pm,5,5
744,456.95,2/6/24 12:11,21,0.394,0.93293,18.79167,16.01988,6,2,NPK+Disturbance,2,2,5,2,pm,5,5
745,456.73,2/6/24 12:12,21,0.394,0.96708,17.985,16.49133,6,2,NPK+Disturbance,2,2,5,2,pm,5,5
746,458.17,2/6/24 12:20,22,0.32095,0.73401,17.055,17.85996,6,2,Control,2,2,5,2,pm,5,5
747,456.91,2/6/24 12:21,22,0.39323,0.72451,16.77667,17.48969,6,2,Control,2,2,5,2,pm,5,5
748,456.95,2/6/24 12:23,22,0.394,0.7613,16.56667,17.1708,6,2,Control,2,2,5,2,pm,5,5
749,454.92,2/6/24 12:25,23,0.2444,0.59221,16.625,16.88566,6,2,Disturbance,2,2,5,2,pm,5,5
750,455.33,2/6/24 12:26,23,0.375,0.57738,17.20667,17.01868,6,2,Disturbance,2,2,5,2,pm,5,5
751,456.91,2/6/24 12:27,23,0.375,0.65335,17.3,16.83508,6,2,Disturbance,2,2,5,2,pm,5,5
752,455.62,2/6/24 12:30,20,0.32215,0.75563,17.67,17.03351,6,2,Disturbance,2,2,4,2,pm,5,5
753,455.77,2/6/24 12:31,20,0.38,0.54908,17.7,16.66081,6,2,Disturbance,2,2,4,2,pm,5,5
754,455.8,2/6/24 12:33,20,0.38,0.51281,17.7,16.74366,6,2,Disturbance,2,2,4,2,pm,5,5
755,457.26,2/6/24 12:35,19,0.35408,0.68717,17.5,17.88565,6,2,NPK,2,2,4,2,pm,5,5
756,457.6,2/6/24 12:37,19,0.3565,0.76987,17.4,17.66505,6,2,NPK,2,2,4,2,pm,5,5
757,458.57,2/6/24 12:38,19,0.358,0.66923,17.20667,17.92101,6,2,NPK,2,2,4,2,pm,5,5
758,458.55,2/6/24 12:40,18,0.34163,0.99675,16.89333,17.7348,6,2,NPK+Disturbance,2,2,4,2,pm,5,5
759,458.77,2/6/24 12:42,18,0.34765,0.98455,17.265,17.61526,6,2,NPK+Disturbance,2,2,4,2,pm,5,5
760,458.7,2/6/24 12:43,18,0.34908,0.92909,17.3,17.20096,6,2,NPK+Disturbance,2,2,4,2,pm,5,5
761,458.35,2/6/24 12:51,9,0.23213,0.734,18.45667,18.3431,6,2,NPK,2,2,2,2,pm,5,5
762,460.31,2/6/24 12:53,9,0.23572,0.74322,18.6,18.71368,6,2,NPK,2,2,2,2,pm,5,5
763,460,2/6/24 12:54,9,0.23883,0.79122,18.4,18.67004,6,2,NPK,2,2,2,2,pm,5,5
764,456.92,2/6/24 12:56,8,0.247,0.79745,18.36,18.68058,6,2,Disturbance,2,2,2,2,pm,5,5
765,457.29,2/6/24 12:58,8,0.379,0.70027,18.76667,19.19175,6,2,Disturbance,2,2,2,2,pm,5,5
766,456.99,2/6/24 12:59,8,0.37873,0.65359,18.95333,18.39503,6,2,Disturbance,2,2,2,2,pm,5,5
767,458.03,2/6/24 13:02,7,0.2323,0.68969,18.94667,19.62645,6,2,Control,2,2,2,2,pm,5,5
768,459.19,2/6/24 13:03,7,0.30637,0.64983,19.1,20.26828,6,2,Control,2,2,2,2,pm,5,5
769,458.64,2/6/24 13:05,7,0.30923,0.79238,19.1,20.42654,6,2,Control,2,2,2,2,pm,5,5
770,457.71,2/6/24 13:07,6,0.30158,0.8621,19.1,19.39598,6,2,NPK+Disturbance,2,2,2,2,pm,5,5
771,458.03,2/6/24 13:08,6,0.385,0.93541,19.3,19.04808,6,2,NPK+Disturbance,2,2,2,2,pm,5,5
772,459.97,2/6/24 13:10,6,0.385,0.84603,19.42667,19.09853,6,2,NPK+Disturbance,2,2,2,2,pm,5,5
773,459.17,2/6/24 13:12,5,0.361,0.97556,19.1,18.74454,6,2,NPK+Disturbance,2,2,1,2,pm,5,5
774,459.2,2/6/24 13:13,5,0.36243,0.94832,19.38667,19.19064,6,2,NPK+Disturbance,2,2,1,2,pm,5,5
775,460.21,2/6/24 13:15,5,0.363,0.93605,19.5,19.245,6,2,NPK+Disturbance,2,2,1,2,pm,5,5
776,456.36,2/6/24 13:22,4,0.347,0.53758,18.56333,20.13424,6,2,Control,2,2,1,2,pm,5,5
777,456.77,2/6/24 13:23,4,0.349,0.50365,18.8,19.93892,6,2,Control,2,2,1,2,pm,5,5
778,456.31,2/6/24 13:25,4,0.34967,0.55723,18.86667,20.24846,6,2,Control,2,2,1,2,pm,5,5
779,460.43,2/6/24 13:28,3,0.21873,1.24544,19.11333,20.38694,6,2,NPK,2,2,1,2,pm,5,5
780,461.54,2/6/24 13:29,3,0.2201,1.09774,19.68,21.09424,6,2,NPK,2,2,1,2,pm,5,5
781,461.87,2/6/24 13:30,3,0.22023,1.10068,20.05333,20.46974,6,2,NPK,2,2,1,2,pm,5,5
782,454.84,2/6/24 13:32,2,0.3692,0.52726,20.34,20.40772,6,2,NPK,2,2,1,2,pm,5,5
783,455.41,2/6/24 13:34,2,0.371,0.59539,19.76667,20.27614,6,2,NPK,2,2,1,2,pm,5,5
784,455.51,2/6/24 13:35,2,0.37127,0.6241,19.24667,20.72501,6,2,NPK,2,2,1,2,pm,5,5
785,458.49,2/6/24 13:38,1,0.1974,0.59606,19.1,19.39503,6,2,Disturbance,2,2,1,2,pm,5,5
786,455.72,2/6/24 13:39,1,0.33,0.47182,19.3,19.43863,6,2,Disturbance,2,2,1,2,pm,5,5
787,455.8,2/6/24 13:40,1,0.33045,0.46575,19.3,19.09521,6,2,Disturbance,2,2,1,2,pm,5,5
788,458.81,2/6/24 13:56,24,0.29242,0.90832,18.2,18.51902,6,2,NPK,2,2,5,2,pm,5,5
789,459.81,2/6/24 13:57,24,0.2985,0.98047,18.2,19.0336,6,2,NPK,2,2,5,2,pm,5,5
790,461.66,2/6/24 13:59,24,0.30187,0.89405,18.2,19.39598,6,2,NPK,2,2,5,2,pm,5,5
791,458.44,2/6/24 14:01,25,0.36733,0.88425,18.56667,21.76067,6,2,NPK,2,2,5,2,pm,5,5
792,458.78,2/6/24 14:03,25,0.368,0.88552,19.05,22.25561,6,2,NPK,2,2,5,2,pm,5,5
793,458.49,2/6/24 14:04,25,0.36982,0.74637,19.57333,21.91281,6,2,NPK,2,2,5,2,pm,5,5
794,454.61,2/6/24 14:12,14,0.1944,0.33681,20.5,18.66062,6,2,NPK,2,2,3,2,pm,5,5
795,454.39,2/6/24 14:13,14,0.24313,0.35862,20.21333,18.5418,6,2,NPK,2,2,3,2,pm,5,5
796,454.96,2/6/24 14:15,14,0.24253,0.28111,19.9,18.93597,6,2,NPK,2,2,3,2,pm,5,5
797,457.52,2/6/24 14:17,13,0.33995,1.20342,19.89,19.92114,6,2,NPK+Disturbance,2,2,3,2,pm,5,5
798,457.77,2/6/24 14:18,13,0.34437,1.15729,20.44667,20.05382,6,2,NPK+Disturbance,2,2,3,2,pm,5,5
799,458.16,2/6/24 14:20,13,0.345,1.07512,20.7,19.96232,6,2,NPK+Disturbance,2,2,3,2,pm,5,5
800,455.79,2/6/24 14:22,15,0.35675,0.69023,20.63,20.37706,6,2,Control,2,2,3,2,pm,5,5
801,454.8,2/6/24 14:24,15,0.36157,0.61015,20.5,20.59772,6,2,Control,2,2,3,2,pm,5,5
802,454.45,2/6/24 14:25,15,0.3632,0.72821,20.3,20.24182,6,2,Control,2,2,3,2,pm,5,5
803,452.58,2/6/24 14:27,12,0.36508,0.6382,20.25667,19.28562,6,2,Disturbance,2,2,3,2,pm,5,5
804,452.53,2/6/24 14:29,12,0.369,0.56371,20.1,18.58505,6,2,Disturbance,2,2,3,2,pm,5,5
805,452.45,2/6/24 14:30,12,0.3699,0.64963,19.88,18.63439,6,2,Disturbance,2,2,3,2,pm,5,5
806,456.33,2/6/24 14:33,16,0.2156,0.89221,19.5,19.3742,6,2,Control,2,2,4,2,pm,5,5
807,456.57,2/6/24 14:34,16,0.29833,0.9301,19.7,19.42913,6,2,Control,2,2,4,2,pm,5,5
808,456.42,2/6/24 14:36,16,0.3018,0.84818,19.7,20.19781,6,2,Control,2,2,4,2,pm,5,5
809,458.74,2/6/24 14:38,17,0.25583,0.99708,19.9,19.18937,6,2,NPK,2,2,4,2,pm,5,5
810,460.16,2/6/24 14:39,17,0.3095,1.06871,20.1,19.23322,6,2,NPK,2,2,4,2,pm,5,5
811,460.19,2/6/24 14:41,17,0.311,1.05096,20.1,19.25059,6,2,NPK,2,2,4,2,pm,5,5
812,454.32,2/6/24 14:48,10,0.28217,0.57939,19.29333,19.18544,6,2,NPK,2,2,2,2,pm,5,5
813,454.16,2/6/24 14:49,10,0.28653,0.46383,19.00667,19.19718,6,2,NPK,2,2,2,2,pm,5,5
814,454.15,2/6/24 14:51,10,0.2869,0.56824,18.81,18.70669,6,2,NPK,2,2,2,2,pm,5,5
815,454.25,2/6/24 14:54,11,0.2184,0.50232,18.48,18.7848,6,2,NPK,2,2,3,2,pm,5,5
816,455.58,2/6/24 14:55,11,0.36503,0.57433,18.19667,18.745,6,2,NPK,2,2,3,2,pm,5,5
817,454.5,2/6/24 14:56,11,0.367,0.57293,18,18.365,6,2,NPK,2,2,3,2,pm,5,5
818,457.24,2/7/24 14:19,21,0.3494,1.13259,19.54,17.06717,7,2,NPK+Disturbance,2,3,5,3,pm,6,6
819,455.69,2/7/24 14:20,21,0.35022,1.16794,19.21333,16.8813,7,2,NPK+Disturbance,2,3,5,3,pm,6,6
820,456.54,2/7/24 14:22,21,0.35037,1.24379,18.83667,17.00933,7,2,NPK+Disturbance,2,3,5,3,pm,6,6
821,454.18,2/7/24 14:29,22,0.35865,0.84971,18.92333,17.403,7,2,Control,2,3,5,3,pm,6,6
822,454.68,2/7/24 14:30,22,0.36768,0.86769,18.47333,17.27473,7,2,Control,2,3,5,3,pm,6,6
823,454.59,2/7/24 14:32,22,0.36775,0.86097,18.05,16.97537,7,2,Control,2,3,5,3,pm,6,6
824,453.37,2/7/24 14:34,23,0.36325,0.83319,17.85,17.39269,7,2,Disturbance,2,3,5,3,pm,6,6
825,454.36,2/7/24 14:35,23,0.36117,0.8579,18,17.80493,7,2,Disturbance,2,3,5,3,pm,6,6
826,453.38,2/7/24 14:37,23,0.3614,0.95336,18,17.60473,7,2,Disturbance,2,3,5,3,pm,6,6
827,453.39,2/7/24 14:39,20,0.3075,0.74261,18.2,17.35079,7,2,Disturbance,2,3,4,3,pm,6,6
828,453.19,2/7/24 14:40,20,0.37,0.66764,18.45,17.2812,7,2,Disturbance,2,3,4,3,pm,6,6
829,453.19,2/7/24 14:42,20,0.37,0.65221,18.73667,16.82749,7,2,Disturbance,2,3,4,3,pm,6,6
830,452.75,2/7/24 14:44,19,0.2815,0.57455,18.80167,17.52098,7,2,NPK,2,3,4,3,pm,6,6
831,453.17,2/7/24 14:45,19,0.277,0.64791,18.8,17.83406,7,2,NPK,2,3,4,3,pm,6,6
832,453.38,2/7/24 14:47,19,0.27787,0.72966,18.62667,17.78004,7,2,NPK,2,3,4,3,pm,6,6
833,457.43,2/7/24 14:49,18,0.15447,1.10994,8.58667,17.65248,7,2,NPK+Disturbance,2,3,4,3,pm,6,6
834,455.63,2/7/24 14:51,18,0.3328,1.04238,18.4,17.75477,7,2,NPK+Disturbance,2,3,4,3,pm,6,6
835,456.32,2/7/24 14:52,18,0.332,1.03277,18.2,17.83541,7,2,NPK+Disturbance,2,3,4,3,pm,6,6
836,454.01,2/7/24 14:55,8,0.34105,0.75238,18,17.18909,7,2,Disturbance,2,3,2,3,pm,6,6
837,453.61,2/7/24 14:56,8,0.36037,0.76662,18.47333,17.62241,7,2,Disturbance,2,3,2,3,pm,6,6
838,454.35,2/7/24 14:58,8,0.361,0.78602,18.76,18.08913,7,2,Disturbance,2,3,2,3,pm,6,6
839,453.63,2/7/24 15:00,9,0.18833,0.57948,18.74667,16.44789,7,2,NPK,2,3,2,3,pm,6,6
840,455.77,2/7/24 15:02,9,0.19813,0.57402,18.28667,16.34979,7,2,NPK,2,3,2,3,pm,6,6
841,454.89,2/7/24 15:03,9,0.20202,0.70794,17.995,16.37145,7,2,NPK,2,3,2,3,pm,6,6
842,454.09,2/7/24 15:11,7,0.22083,0.72189,18.4,18.35895,7,2,Control,2,3,2,3,pm,6,6
843,454.51,2/7/24 15:12,7,0.2579,0.81361,18.6,18.65295,7,2,Control,2,3,2,3,pm,6,6
844,454.79,2/7/24 15:14,7,0.262,0.84898,18.6,18.76087,7,2,Control,2,3,2,3,pm,6,6
845,454.04,2/7/24 15:16,6,0.34807,0.70845,18.78667,17.45732,7,2,NPK+Disturbance,2,3,2,3,pm,6,6
846,454.46,2/7/24 15:17,6,0.35565,0.72194,18.9,17.54475,7,2,NPK+Disturbance,2,3,2,3,pm,6,6
847,454.57,2/7/24 15:19,6,0.35577,0.79334,18.9,17.57508,7,2,NPK+Disturbance,2,3,2,3,pm,6,6
848,454.86,2/7/24 15:21,5,0.2975,0.90698,18.95,17.35768,7,2,NPK+Disturbance,2,3,1,3,pm,6,6
849,455.67,2/7/24 15:23,5,0.30105,0.86769,19.23667,17.68489,7,2,NPK+Disturbance,2,3,1,3,pm,6,6
850,455.69,2/7/24 15:24,5,0.3032,0.89897,19.3,17.8285,7,2,NPK+Disturbance,2,3,1,3,pm,6,6
851,452.22,2/7/24 15:31,4,0.26742,0.5934,18,19.21614,7,2,Control,2,3,1,3,pm,6,6
852,452.91,2/7/24 15:32,4,0.273,0.61719,18,19.12267,7,2,Control,2,3,1,3,pm,6,6
853,452.75,2/7/24 15:34,4,0.27587,0.50184,18,19.11537,7,2,Control,2,3,1,3,pm,6,6
854,458.44,2/7/24 15:48,3,0.21145,1.18917,17.59,18.77055,7,2,NPK,2,3,1,3,pm,6,6
855,458.43,2/7/24 15:50,3,0.2148,1.20828,17.99,19.06222,7,2,NPK,2,3,1,3,pm,6,6
856,458.05,2/7/24 15:51,3,0.21467,1.05836,18.26667,19.03834,7,2,NPK,2,3,1,3,pm,6,6
857,452.08,2/7/24 15:53,2,0.1573,0.4951,18.22667,18.41363,7,2,NPK,2,3,1,3,pm,6,6
858,452.18,2/7/24 15:55,2,0.363,0.52748,17.915,18.05599,7,2,NPK,2,3,1,3,pm,6,6
859,452.76,2/7/24 15:56,2,0.364,0.44765,17.44333,17.85567,7,2,NPK,2,3,1,3,pm,6,6
860,452.48,2/7/24 15:59,1,0.24008,0.51236,17.27167,17.25095,7,2,Disturbance,2,3,1,3,pm,6,6
861,451.96,2/7/24 16:00,1,0.33715,0.45831,17.3,17.1588,7,2,Disturbance,2,3,1,3,pm,6,6
862,451.9,2/7/24 16:02,1,0.338,0.426,17.24167,17.20352,7,2,Disturbance,2,3,1,3,pm,6,6
863,453.02,2/7/24 16:04,13,0.201,0.9435,17.2,17.32248,7,2,NPK+Disturbance,2,3,3,3,pm,6,6
864,453.91,2/7/24 16:05,13,0.27337,0.8568,16.96333,17.23478,7,2,NPK+Disturbance,2,3,3,3,pm,6,6
865,453.83,2/7/24 16:07,13,0.275,0.91552,16.8,17.15712,7,2,NPK+Disturbance,2,3,3,3,pm,6,6
866,451.22,2/7/24 16:09,14,0.1848,0.30296,16.7,16.74262,7,2,NPK,2,3,3,3,pm,6,6
867,451.51,2/7/24 16:10,14,0.23347,0.27658,16.65333,16.41866,7,2,NPK,2,3,3,3,pm,6,6
868,451.76,2/7/24 16:12,14,0.23633,0.30579,16.5,16.60974,7,2,NPK,2,3,3,3,pm,6,6
869,451.64,2/7/24 16:14,12,0.36013,0.45285,16.32667,16.76209,7,2,Disturbance,2,3,3,3,pm,6,6
870,451.49,2/7/24 16:15,12,0.362,0.44936,16.74833,16.83905,7,2,Disturbance,2,3,3,3,pm,6,6
871,451.79,2/7/24 16:17,12,0.362,0.42622,16.8,16.86193,7,2,Disturbance,2,3,3,3,pm,6,6
872,452.29,2/7/24 16:19,15,0.2837,0.48793,17.19333,16.83156,7,2,Control,2,3,3,3,pm,6,6
873,453.17,2/7/24 16:20,15,0.2878,0.38571,17.3,16.99219,7,2,Control,2,3,3,3,pm,6,6
874,453.16,2/7/24 16:22,15,0.29063,0.37902,17.3,16.9042,7,2,Control,2,3,3,3,pm,6,6
875,454.69,2/7/24 16:24,16,0.27622,0.69513,17,17.13374,7,2,Control,2,3,4,3,pm,6,6
876,454.26,2/7/24 16:26,16,0.27953,0.70784,17,17.25258,7,2,Control,2,3,4,3,pm,6,6
877,454.24,2/7/24 16:27,16,0.2792,0.74097,16.8,17.26135,7,2,Control,2,3,4,3,pm,6,6
878,452.91,2/7/24 16:29,11,0.3362,0.49379,16.76,15.41601,7,2,NPK,2,3,3,3,pm,6,6
879,452.81,2/7/24 16:31,11,0.34055,0.3949,16.36,14.82542,7,2,NPK,2,3,3,3,pm,6,6
880,452.77,2/7/24 16:32,11,0.341,0.43053,16.08667,14.59548,7,2,NPK,2,3,3,3,pm,6,6
881,453.34,2/7/24 16:35,10,0.17013,0.36593,15.55333,14.72965,7,2,NPK,2,3,2,3,pm,6,6
882,452.93,2/7/24 16:36,10,0.23715,0.50842,15.37,14.43478,7,2,NPK,2,3,2,3,pm,6,6
883,453.92,2/7/24 16:38,10,0.23857,0.36648,15.08667,14.44176,7,2,NPK,2,3,2,3,pm,6,6
884,455.13,2/7/24 16:40,17,0.1236,0.78504,15,14.56249,7,2,NPK,2,3,4,3,pm,6,6
885,456.09,2/7/24 16:41,17,0.20827,0.77152,14.89333,14.4218,7,2,NPK,2,3,4,3,pm,6,6
886,457.93,2/7/24 16:42,17,0.21507,0.8962,14.65333,14.35468,7,2,NPK,2,3,4,3,pm,6,6
887,455.6,2/7/24 16:50,24,0.3348,0.73984,13.8,14.44404,7,2,NPK,2,3,5,3,pm,6,6
888,456.29,2/7/24 16:52,24,0.33863,0.69166,13.73667,14.39281,7,2,NPK,2,3,5,3,pm,6,6
889,457.09,2/7/24 16:53,24,0.33913,0.65056,13.68667,14.5261,7,2,NPK,2,3,5,3,pm,6,6
890,454.53,2/7/24 16:55,25,0.3146,0.68328,13.54,14.85211,7,2,NPK,2,3,5,3,pm,6,6
891,457.57,2/7/24 16:57,25,0.31885,0.67859,13.885,14.63445,7,2,NPK,2,3,5,3,pm,6,6
892,459.42,2/7/24 16:58,25,0.32307,0.62524,14.11333,14.54805,7,2,NPK,2,3,5,3,pm,6,6
893,526.08,7/30/24 8:14,1,0.22432,1.6945,22.25833,22.56066,30,7,Disturbance,4,1,1,1,am,13,13
894,530.6,7/30/24 8:16,1,0.318,1.6102,22.6,22.60428,30,7,Disturbance,4,1,1,1,am,13,13
895,535.13,7/30/24 8:17,1,0.3197,1.52266,22.71333,22.67205,30,7,Disturbance,4,1,1,1,am,13,13
896,567.43,7/30/24 8:20,2,0.2544,1.40172,23,23.1909,30,7,NPK,4,1,1,1,am,13,13
897,551.87,7/30/24 8:22,2,0.32147,1.48557,23.34667,23.28449,30,7,NPK,4,1,1,1,am,13,13
898,532.74,7/30/24 8:23,2,0.32365,1.35062,23.5,23.28057,30,7,NPK,4,1,1,1,am,13,13
899,539.34,7/30/24 8:26,3,0.2301,2.26627,23.7,22.79049,30,7,NPK,4,1,1,1,am,13,13
900,548.76,7/30/24 8:27,3,0.354,2.19753,23.9,22.84113,30,7,NPK,4,1,1,1,am,13,13
901,543.93,7/30/24 8:29,3,0.355,2.14226,23.8,22.84219,30,7,NPK,4,1,1,1,am,13,13
902,509.31,7/30/24 8:33,4,0.3078,1.68534,24.26,23.54448,30,7,Control,4,1,1,1,am,13,13
903,525.59,7/30/24 8:34,4,0.31415,1.69803,24.4,23.64596,30,7,Control,4,1,1,1,am,13,13
904,529.03,7/30/24 8:36,4,0.31715,1.61222,24.7,23.68124,30,7,Control,4,1,1,1,am,13,13
905,503.14,7/30/24 8:46,5,0.34325,0.85913,25.4,24.04651,30,7,NPK+Disturbance,4,1,1,1,am,13,13
906,507.79,7/30/24 8:47,5,0.34632,0.7972,25.195,24.11721,30,7,NPK+Disturbance,4,1,1,1,am,13,13
907,506.95,7/30/24 8:49,5,0.3481,0.85989,25.1,24.10278,30,7,NPK+Disturbance,4,1,1,1,am,13,13
908,508.35,7/30/24 8:51,6,0.2907,1.89075,25.1,24.06753,30,7,NPK+Disturbance,4,1,2,1,am,13,13
909,520.81,7/30/24 8:53,6,0.32732,2.99382,25.4,24.24712,30,7,NPK+Disturbance,4,1,2,1,am,13,13
910,508.04,7/30/24 8:54,6,0.328,2.01714,25.4,24.29115,30,7,NPK+Disturbance,4,1,2,1,am,13,13
911,509.29,7/30/24 8:58,7,0.29402,2.27547,25.895,24.33145,30,7,Control,4,1,2,1,am,13,13
912,504.51,7/30/24 9:00,7,0.30567,2.67227,26.2,24.38044,30,7,Control,4,1,2,1,am,13,13
913,496.58,7/30/24 9:01,7,0.3063,2.28673,26.2,24.33846,30,7,Control,4,1,2,1,am,13,13
